id,name,ascii_name,alternate_names,latitude,longitude,feature_class,feature_code,country_code,cc2,admin1_code,admin2_code,admin3_code,admin4_code,population,elevation,gtopo30,timezone,created_at,updated_at,trips_from_count,trips_to_count
592715,Zuikinė,Zuikine,Zuikine,Zuikinė,Zuykine,55.03333,22.86667,P,PPL,LT,LT,00,,,,0,0,42,Europe/Vilnius,2012-01-17 00:00:00,NULL,0,0
592716,Žučiai,Zuciai,Zhuchyay,Zuciai,Žučiai,56.3625,23.40861,P,PPL,LT,LT,00,,,,0,0,48,Europe/Vilnius,2012-01-17 00:00:00,NULL,0,0
592717,Zubrovo,Zubrovo,,53.93333,24.48333,P,PPL,LT,,00,,,,0,0,125,Europe/Vilnius,1994-01-12 00:00:00,NULL,0,0
592718,Zubriai,Zubriai,Zubriai,Zubrickai,55.16667,23.25,P,PPL,LT,LT,00,,,,0,0,78,Europe/Vilnius,2012-01-17 00:00:00,NULL,0,0
592719,Zubriai,Zubriai,,54.4,23.28333,P,PPL,LT,,00,,,,0,0,126,Europe/Vilnius,1994-01-12 00:00:00,NULL,0,0
592720,Zubiškiai,Zubiskiai,Zubishkyay,Zubiskiai,Zubiskiu,Zubiškiai,Zubiškių,55.66667,24.26667,P,PPL,LT,LT,00,,,,0,0,47,Europe/Vilnius,2012-01-17 00:00:00,NULL,0,0
592721,Zūbiškės,Zubiskes,Zubishki,Zubishkyay,Zubiskes,Zubiskiai,Zubiškiai,Zūbiškės,54.96667,24.58333,P,PPL,LT,LT,00,,,,0,0,61,Europe/Vilnius,2012-01-17 00:00:00,NULL,0,0
592722,Zūbiškės,Zubiskes,Zubishki,Zubiskes,Zubiskiai,Zubiškiai,Zūbiškės,54.21667,24.88333,P,PPL,LT,LT,00,,,,0,0,140,Europe/Vilnius,2012-01-17 00:00:00,NULL,0,0
592723,Žostautų Mažažemiai,Zostautu Mazazemiai,,55.3,23.63333,P,PPL,LT,,00,,,,0,0,78,Europe/Vilnius,1994-01-12 00:00:00,NULL,0,0
592724,Žostautai,Zostautai,Zashtauta,Zashtovty,Zhostautay,Zostautai,Žostautai,55.30611,23.64806,P,PPL,LT,LT,00,,,,0,0,86,Europe/Vilnius,2012-01-17 00:00:00,NULL,0,0
592725,Zorūbai,Zorubai,Zarubay,Zorubai,Zorubu,Zorūbai,Zorūbų,55.76667,22.13333,P,PPL,LT,LT,00,,,,0,0,157,Europe/Vilnius,2012-01-17 00:00:00,NULL,0,0
592726,Zoliškiai,Zoliskiai,,55.3,22.03333,P,PPL,LT,,00,,,,0,0,44,Europe/Vilnius,1994-01-12 00:00:00,NULL,0,0
592727,Zokniai,Zokniai,,55.91667,23.33333,P,PPL,LT,,00,,,,0,0,130,Europe/Vilnius,1994-01-12 00:00:00,NULL,0,0
592728,Žodiškės,Zodiskes,Zastyanek Zhidzishki,Zhidzishki,Zhodishkes,Zodiskes,Žodiškės,54.83333,25.21667,P,PPL,LT,LT,00,,,,0,0,165,Europe/Vilnius,2012-01-17 00:00:00,NULL,0,0
592729,Žmirkliai,Zmirkliai,Zhmirklyay,Zmirkliai,Žmirkliai,56.13333,23.42278,P,PPL,LT,LT,00,,,,0,0,81,Europe/Vilnius,2012-01-17 00:00:00,NULL,0,0
592730,Žlibinai,Zlibinai,Zhlibinaj,Zhlibinay,Zlibinai,Zlubiny,Žlibinai,Жлибинай,55.88333,22.01667,P,PPL,LT,LT,00,,,,0,0,140,Europe/Vilnius,2012-01-17 00:00:00,NULL,0,0
592731,Zlaugtai,Zlaugtai,Zhloukty,Zlaugtai,54.38333,25.46667,P,PPL,LT,LT,00,,,,0,0,214,Europe/Vilnius,2012-01-17 00:00:00,NULL,0,0
592732,Zizonys,Zizonys,Zizonyay,Zizonys,56.07944,24.8025,P,PPL,LT,LT,60,,,,0,0,65,Europe/Vilnius,2012-01-17 00:00:00,NULL,0,0
592733,Žižmiai,Zizmiai,Zhizhmy,Zizmiai,Žižmiai,55.41667,24.41667,P,PPL,LT,LT,00,,,,0,0,75,Europe/Vilnius,2012-01-17 00:00:00,NULL,0,0
592734,Žižmai,Zizmai,Zizma,Zizmai,Žižma,Žižmai,54.16667,25.6,P,PPL,LT,LT,00,,,,0,0,175,Europe/Vilnius,2012-01-17 00:00:00,NULL,0,0
592735,Žižma,Zizma,Reka Zhizhma,Zizma,Zyzma,Žižma,Žyžma,56.06667,22.85,H,STM,LT,LT,00,,,,0,0,96,Europe/Vilnius,2012-01-17 00:00:00,NULL,0,0
592737,Živavodė,Zivavode,Zhiva Voda,Zivavode,Zivavodes,Živavodė,Živavodės,54.61667,23.65,P,PPL,LT,LT,00,,,,0,0,89,Europe/Vilnius,2012-01-17 00:00:00,NULL,0,0
592738,Žiuržmotis,Ziurzmotis,Reka Zharzhmota,Zirzmala,Ziurgzmotis,Ziurzmotis,Žiržmala,Žiurgžmotis,Žiuržmotis,55.36667,22.1,H,STM,LT,LT,00,,,,0,0,65,Europe/Vilnius,2012-01-17 00:00:00,NULL,0,0
592739,Žiūronys,Ziuronys,Zhurany,Ziuronys,Žiūronys,54.46667,23.8,P,PPL,LT,LT,00,,,,0,0,81,Europe/Vilnius,2012-01-17 00:00:00,NULL,0,0
592740,Žiurkiai,Ziurkiai,Zhurkyay,Ziurkiai,Žiurkiai,55.88333,23.96667,P,PPL,LT,LT,00,,,,0,0,62,Europe/Vilnius,2012-01-17 00:00:00,NULL,0,0
592741,Žiūriai-Gudeliai,Ziuriai-Gudeliai,Gudeliai,Ziuriai-Gudeliai,Ziuriu Gudeliai,Ziurių Gudeliai,Zury-Gudeli,Žiūriai-Gudeliai,54.68333,23.33333,P,PPL,LT,LT,00,,,,0,0,49,Europe/Vilnius,2012-01-17 00:00:00,NULL,0,0
592742,Žiuriai,Ziuriai,Zhury,Zhyuryay,Ziuriai,Zuri,Žiuriai,Žuri,56.34722,23.23583,P,PPL,LT,LT,00,,,,0,0,71,Europe/Vilnius,2012-01-17 00:00:00,NULL,0,0
592743,Žiūriai,Ziuriai,Zhury,Zhuryay,Zhyuryay,Ziuriai,Ziuriu,Žiūriai,Žiūrių,54.97444,22.7025,P,PPL,LT,LT,00,,,,0,0,24,Europe/Vilnius,2012-01-17 00:00:00,NULL,0,0
592744,Žiūrai,Ziurai,,55.26667,25.35,P,PPL,LT,,00,,,,0,0,159,Europe/Vilnius,1994-01-12 00:00:00,NULL,0,0
592745,Žiūrai,Ziurai,,54.15,24.4,P,PPL,LT,,00,,,,0,0,121,Europe/Vilnius,1994-01-12 00:00:00,NULL,0,0
592746,Žirniškiai,Zirniskiai,Zhirnishki,Zhirnishkyay,Zirniskiai,Žirniškiai,55.11389,22.61139,P,PPL,LT,LT,00,,,,0,0,28,Europe/Vilnius,2012-01-17 00:00:00,NULL,0,0
592747,Žirniavagiai,Zirniavagiai,Zhirnavogi,Zirniavagiai,Žirniavagiai,54.95,24.96667,P,PPL,LT,LT,00,,,,0,0,124,Europe/Vilnius,2012-01-17 00:00:00,NULL,0,0
592748,Žirnajų Ežeras,Zirnaju Ezeras,Ozero Zhirnayu,Zirnajai,Zirnaju Ezeras,Žirnajai,Žirnajų Ežeras,55.11667,24.75,H,LK,LT,LT,00,,,,0,0,107,Europe/Vilnius,2012-01-17 00:00:00,NULL,0,0
592749,Žirnaja,Zirnaja,,55.18333,24.7,H,STM,LT,,00,,,,0,0,84,Europe/Vilnius,1994-01-12 00:00:00,NULL,0,0
592750,Žirnainiai,Zirnainiai,Zhirnayne,Zirnainiai,Žirnainiai,55.51667,22.63333,P,PPL,LT,LT,00,,,,0,0,141,Europe/Vilnius,2012-01-17 00:00:00,NULL,0,0
